hour_of_day,day_of_week,month,is_weekend,patient_age,patient_sex,imd_quintile,comorbidity_count,previous_ed_visits_12m,re_attendance_72h,arrival_mode,pre_alert_received,chief_complaint,triage_category,news2_score,nhs_trust,ics_region,trust_type,bed_occupancy_pct,beds_available,staff_ratio,daily_ed_attendance,shift_total_arrivals,shift_ambulance_arrivals,ambulance_handover_delay_min,handover_breach_gt30min,wait_time_to_assessment_min,boarding_delay_min,queue_length_estimate,capacity_pressure_index,patient_acuity_score,wait_equity_delta_min,deteriorated_in_ed,admitted,occ_x_triage,wait_per_staff,acuity_x_cpi,night_high_occ,ambul_handover_stress,is_winter
-0.2543591,-0.010324217,-0.0088613015,0.006142662,0.0003408678,0.06262964,0.059101917,-0.12491543,0.00690855,0.0025876202,-0.2341478,-0.00031854835,0.014683868,-0.011617458,0.028701818,-0.013230483,0.0049685296,0.170459,0.16031148,-0.237063,-0.17429194,-0.006347206,0.13844723,0.0076007363,0.2658442,-0.09489019,-0.080780916,0.1806302,-0.97707856,0.02005272,-0.17932935,-0.028395172,0.001825766,-0.0672535,-1.2248079,-0.06836107,-0.102369234,0.00025415904,-0.0033093567,0.0
-0.045572296,0.015481889,-0.07032145,0.008319597,0.033133384,0.037703928,-0.17424184,0.16407873,0.017215857,0.0018982264,-0.07609098,0.00052432786,0.012632181,-0.022952314,0.02616076,0.16190527,0.04579631,-0.3352331,0.08063851,0.06752322,-0.3673453,-0.045669723,-0.19770673,-0.08471021,-0.28054142,-0.122478895,-0.5924438,-0.27828825,-1.0371146,-0.15951622,-0.05411991,0.050560404,0.0012199933,-0.136137,-1.0926124,-0.14302525,-0.5447001,5.815976e-05,-0.004025666,0.0
0.033474132,0.06317633,-0.006709003,-0.004430506,0.022962857,-0.06348818,0.026130546,-0.046386108,0.011253812,0.002996643,-0.1404298,0.000110873574,0.048988495,-0.21451318,-0.088576406,-0.40869308,0.16069593,0.06808188,-0.49954054,0.093335934,-0.29522628,0.02139647,0.11429537,0.0059783407,0.29894665,-0.09064786,0.6722386,0.05377029,2.0194604,0.635829,0.0075068106,-0.07576634,0.0016484964,-0.039552435,0.16652982,0.35145295,0.32058227,0.00025415904,-0.0039002993,0.0
-0.09208097,0.0017433465,-0.013165104,-0.0054619615,-0.005587141,0.056417286,0.03676219,0.1529319,0.016212422,0.0016720741,-0.18013635,0.0008688578,0.019142129,-0.35277465,0.02500755,-0.1960046,0.047149535,0.088519685,0.18565232,-0.13082531,0.0075977286,-0.0110174995,-0.065262906,-0.0059400406,-0.15864135,-0.118996866,-0.09224156,-0.28090593,-1.1750656,-0.095391735,-0.07033048,-0.03245575,0.0018547063,-0.068879664,0.1335783,-0.21174724,-0.39424682,0.00025415904,-0.0040113456,0.0
0.018844621,-0.026314804,-0.08712714,0.008010604,-0.010080952,-0.022912137,0.037509486,0.25177696,-0.14100015,0.0023111412,-0.15440969,-0.00017737912,-0.079086564,-0.3740055,0.02821854,0.10334816,-0.0058851847,-0.1819992,-0.5622262,-0.3010964,-0.16378808,-0.016154574,0.10623671,-0.011257846,-0.35623166,-0.093688175,-0.24027446,-0.6921846,-0.88566357,0.0106073115,-0.07248576,-0.051465675,0.00027967675,-0.04855797,0.18735464,-0.117644995,-0.015824677,0.00011443191,-0.0026440227,0.0
-0.033808853,-0.0058417637,0.017686132,0.0060071596,0.0051075523,-0.037710898,-0.13918188,-0.031765826,0.0027111976,-0.05097008,-0.0934643,0.00059215125,0.021029413,-0.55452156,0.022291737,0.033092022,-0.039142046,0.11230849,-0.6374985,-0.07545493,-0.3515923,0.020545015,-0.11089796,-0.059680372,-0.31137678,-0.105017744,0.38365653,-0.5249712,-1.2493554,-0.1658113,-0.24933125,0.046117973,0.002207136,-0.14569162,0.9100919,0.23409365,-0.38860714,5.815976e-05,-0.0026478358,0.0
0.032814883,-0.07122246,-0.04175381,0.007842402,-0.032714736,-0.06015392,-0.06300442,-0.15144882,0.0028516934,0.0036844292,-0.1357181,0.00046020222,0.033264954,0.07818933,0.023120396,0.009468544,0.08369187,-0.280822,-0.45759922,0.26656663,-0.014517955,-0.01242065,0.15700111,0.028795222,0.24268302,-0.0943324,-0.72531426,0.1581877,2.1897845,0.025513869,-0.16962215,0.10460947,0.0012907186,-0.07927475,-1.1973267,-0.253011,-0.054486625,0.00011443191,-0.007966099,0.0
0.008774912,-0.025308095,-0.0015657912,0.0020555856,-0.028436853,-0.06449461,0.021019502,-0.0092420485,0.011018491,0.0012520632,-0.11101453,0.0008342401,0.01651765,-0.52025187,0.02557374,-0.017425658,0.018877108,0.12309757,-0.38804552,-0.27802536,-0.32789147,0.089546695,-0.087032035,0.014413401,0.32890975,-0.09431734,1.0627923,-0.25860786,-1.3600067,-0.032866344,-0.2157034,-0.026464004,0.0036097502,-0.07254099,0.852717,0.3090592,-0.2337372,5.815976e-05,-0.0025778648,0.0
0.02257206,-0.020067392,-0.016075296,-0.0062357844,-0.0050239307,0.064107664,-0.0825602,-0.10472593,0.004950988,0.0026569369,-0.19863625,-0.0006178527,0.020177603,-0.39708453,-0.015899846,-0.021410923,0.006671347,0.14391772,0.049462203,-0.3048461,-0.44506958,-0.003603847,0.065838866,-0.0016150982,-0.15241835,-0.10003754,-0.28185436,-0.18848053,-0.8749693,0.013456297,-0.06976256,0.07008721,0.0015337575,-0.067363866,0.1998642,0.02482528,0.017775899,0.00025415904,-0.0033271383,0.0
0.03468655,-0.07749791,-0.00406138,0.008121917,0.0029332223,-0.0979615,0.0120747695,-0.07248644,-0.0010274985,0.002080318,-0.17918003,0.0004545539,0.033447042,-0.34787273,0.02538444,-0.024243059,-0.0025244802,0.18183541,-0.32276917,-0.09323478,-0.40960512,0.0049890587,-0.0655456,-0.05165203,-0.2355254,-0.09062161,-0.25211632,0.32799068,-1.3211122,-0.027921926,-0.2571912,-0.043916218,-0.20664886,-0.06849384,0.07324485,-0.02696662,-0.35445362,0.00014365409,-0.0034909444,0.0
0.031658024,-0.024807844,0.08930555,0.010517205,-0.15572129,-0.06627208,-0.16250205,-0.090082355,0.004570826,0.002284746,0.22746569,0.0027697354,0.02380713,-0.33253127,0.023189798,-0.0017798359,0.0059902393,0.14933641,-0.2704807,-0.3623767,-0.09692977,-0.047501735,0.005593014,-0.024130814,-0.18846655,-0.091066204,0.05273843,-0.7218309,-1.2713207,-0.0687782,-0.23864827,0.11742891,0.002918525,-0.065780126,0.06682632,-0.09734802,-0.43473473,0.00011443191,-0.0033430927,0.0
0.012884912,-0.117746845,0.051591378,0.0060970574,0.0098565435,0.017922167,0.027808959,0.10441884,0.0069325888,0.00010142336,-0.094567776,0.00059593585,-0.027365422,-0.5226608,0.027924877,0.16724099,0.08777554,-0.30633166,-0.6293143,-0.4008868,-0.008750776,-0.013008759,0.01685,-0.020245206,-0.425032,-0.09675772,1.1441132,-0.75494975,-1.3351911,-0.039093316,-0.16228028,-0.01570031,0.0019524372,-0.11703404,0.9080961,0.2725835,-0.22634397,5.815976e-05,-0.0020683997,0.0
-0.030672258,0.03628598,-0.012703869,-0.031938527,0.013840143,-0.061773248,-0.05435321,-0.060031716,3.3476623e-05,0.001744583,0.17989187,0.0008102549,0.008281628,-0.30355343,0.021475883,-0.4191488,0.19589028,0.13593763,-0.29147223,0.11708526,2.9502795,0.050276518,-0.15910195,-0.0191224,-0.065480955,-0.07134056,-0.3679039,-0.7802665,-0.63243836,0.0124828005,-0.2827573,0.09089213,0.004273948,-0.017019453,0.105710916,0.2599812,-0.25223964,0.00025415904,-0.003922032,0.0
0.056845725,0.03367839,0.076494955,0.008019915,0.02166434,-0.043503597,0.013993919,-0.09419325,0.008848629,0.0031625484,-0.22641666,0.00048820127,0.01186117,-0.27126586,0.026062196,-0.010121515,0.007072226,0.13575205,-0.24918342,-0.0153169455,3.033582,0.007696888,-0.0816941,-0.018343316,-0.22728921,-0.07720583,0.29514983,-0.6872469,-0.9768725,0.035086848,-0.2238345,0.050811637,0.0035977864,-0.040310472,0.08579688,0.4788681,-0.07777075,0.00011443191,-0.0020391052,0.0
0.041987047,0.014521227,0.0020545083,0.008453965,0.024059966,-0.036464658,0.019738931,-0.12213795,0.005409419,0.0016478222,-0.18608367,0.00033782344,-0.13710085,-0.2730892,0.019931274,0.09808323,-0.045848515,-0.2850752,0.0377219,-0.013454653,-0.27775633,0.012915924,-0.122456565,-0.02764354,-0.32589096,-0.111867726,0.3414304,0.12011581,-1.2281173,-0.03619448,-0.23805593,-0.02768575,0.004543266,-0.069672756,0.010707778,0.10703422,-0.19864142,0.00025415904,-0.0032105418,0.0
-0.06616199,0.05436089,0.089854546,-0.016787784,-0.14212336,-0.055772338,-0.13421276,-0.10115497,0.0004507556,0.002508826,0.230733,0.00075434987,-0.05257644,-0.57608134,0.026375523,0.057108182,0.047840595,-0.27582029,0.11361187,0.125806,-0.5209334,0.009188414,-0.1640534,0.011071947,-0.10082621,-0.10775677,0.15556629,-0.10759793,-1.0129155,-0.01366992,-0.2665589,0.08089212,0.002549881,-0.07364857,0.9016448,0.22600536,-0.34031132,0.00025415904,-0.0037118664,0.0
0.04442763,0.002369761,0.01827104,0.006674659,0.055479005,-0.04011404,-0.17406797,0.20909563,-0.064301014,0.0018247524,-0.1702098,0.00057788956,-0.0992941,-0.2661961,0.018952183,0.024597961,-0.009502506,0.11622257,0.29242074,-0.021218823,-0.31117338,0.02756003,-0.08206391,-0.014474178,0.5076024,0.64531094,0.21598034,0.11409808,-1.2752504,-0.014025695,-0.013941032,0.08009604,0.0018811598,-0.06869118,0.15613979,0.11810173,-0.098070495,0.00025415904,-0.003631596,0.0
-0.09367797,0.006250915,-0.109859616,0.007899526,0.048396703,-0.03821086,0.008251485,-0.05595939,-0.051305268,0.0016986841,-0.14277679,0.0005320484,0.03843577,-0.37345344,0.022920553,0.1663807,0.0341508,-0.3834004,-0.5714629,-0.0414254,-0.4258297,0.05054095,-0.04749811,0.040609732,-0.25029352,-0.0921946,-0.40211818,-0.01379635,-0.506582,-0.035339575,-0.08928742,-0.05120294,0.0026403856,-0.048784297,0.15168609,-0.076441705,-0.091992594,0.00011443191,-0.0042525567,0.0
0.016295174,-0.14753254,-0.014603182,0.008238468,0.015284987,0.03312471,0.01997449,-0.10130992,0.006554668,0.0022389,-0.13913631,0.00059593585,0.006731242,-0.30188435,0.024942989,0.16901672,0.022380896,-0.38738194,-0.6245407,-0.3142888,-0.033228062,-0.007293693,-0.06724476,0.036109403,-0.34314963,-0.11083937,0.31578144,-0.22313999,-1.2881678,-0.04022325,-0.24981871,-0.024903437,0.00093461986,-0.06648194,0.02712801,-0.05242589,-0.40063497,0.00011443191,-0.0032177577,0.0
0.01796421,0.05600962,-0.09350053,-0.006035849,0.056900576,-0.03224877,0.02382632,-0.0617076,0.0073333564,0.0010046513,-0.11619864,0.00036115776,0.019358534,-0.35008234,0.028085222,0.17702632,0.06860936,-0.33835748,-0.56561756,-0.22837238,0.09594695,-0.018010477,-0.05396386,-0.016788036,-0.4172654,-0.10612806,0.01721278,-0.66077465,-1.1539124,-0.064385414,-0.09472854,-0.083337754,0.003384089,-0.056122426,0.078163445,-0.12673776,-0.34951353,0.00025415904,-0.0026902577,0.0
0.041558374,-0.017143534,0.090376094,0.0026244225,0.037426166,-0.05022192,0.03194895,-0.0473454,0.009641529,0.0011744427,-0.17998606,0.00092158257,0.021902207,-0.17147791,-0.043975364,0.089718394,-0.014564689,-0.22130817,0.6288004,0.18432486,-0.074401625,-0.10416203,-0.17010972,-0.0352389,0.35935062,-0.121188976,0.82979965,0.016118472,-0.2561728,-0.10045387,-0.017033186,-0.06271601,0.0041935714,-0.099328734,0.69988817,0.16011679,-0.09560283,6.340944e-05,-0.0038014012,0.0
-0.06390665,0.0038871458,-0.12505859,0.008006573,0.03638489,-0.05156025,0.04513189,-0.13405463,0.008572942,0.0014074943,-0.19273245,0.0004606469,-0.111303404,0.03242123,0.022306694,-0.45307794,0.19744165,0.11986662,-0.022858806,-0.2980875,-0.31549403,-0.0034223157,-0.020527784,-0.018360743,-0.019139364,-0.10586914,0.1747189,0.31882977,-1.1929077,0.01473328,-0.12513399,-0.05012104,0.004184268,-0.061425675,-1.1495472,0.089507125,-0.04278538,0.00028338123,-0.0024236515,0.0
0.022055175,0.0073106056,0.03717732,0.008012152,0.041493896,-0.053672854,0.024861224,-0.09071086,-0.06904024,0.0022980003,-0.16249281,0.0004206861,0.025836876,-0.020935986,0.020387407,-0.4261529,0.20361233,0.12124138,-0.30619612,0.16192356,-0.44448012,-0.01695716,-0.05324983,-0.022867251,-0.266911,-0.09804757,-0.3583444,-0.24846101,-0.4686257,-0.04189223,-0.15591541,0.040081404,0.0026027276,-0.24554539,-1.1782537,-0.050941,-0.023293713,5.815976e-05,-0.0045804977,0.0
0.0003415652,0.019202055,0.026515353,0.012309291,0.024013218,-0.0730933,0.058549464,-0.11200617,0.00843868,0.0024291303,0.27257887,0.0019301684,0.031713545,1.3844901,-0.05569693,0.20100792,0.05162918,-0.47066545,0.2354205,0.08074445,-0.35856742,-0.10107244,-0.13363653,-0.011044887,0.14708227,-0.08357443,-0.41457042,0.11550532,-0.482945,-0.022697285,0.30568445,-0.03449753,0.0049148076,-0.06353496,-0.68538076,-0.08214207,0.28481084,0.00011443191,-0.0067857224,0.0
0.023376632,0.14386405,0.055419557,-0.0053616823,0.014721998,0.040125195,0.021587381,0.3243232,0.027395556,0.002844878,-0.15275852,0.00044555392,0.022383632,0.042628866,0.036531907,0.11057427,-0.03820733,-0.17826039,-0.019839706,-0.09819172,-0.35409045,0.052655462,-0.11172985,0.007915635,0.11531871,-0.111748695,0.74381566,-0.2588205,-1.2634609,-0.066068955,0.033689097,-0.03478769,-0.00027843515,-0.15977214,-1.0700088,0.29908413,0.014953111,9.501921e-05,-0.00262708,0.0
0.02277378,0.01619858,-0.14823648,0.007028533,-0.15557909,0.055688806,0.020376353,0.16274968,-0.10716403,0.0021130443,-0.1853306,0.00024280604,0.03643769,-0.1682251,0.02380372,-0.4703418,0.16735096,0.101926476,0.48196098,0.1895127,-0.27276534,0.044639073,0.106002316,0.0042086346,0.0889645,-0.09564106,0.39581394,0.07871591,1.7392356,-0.0026608831,-0.20530525,-0.02594365,0.000345241,-0.057368513,0.49182677,0.18262942,-0.10665944,0.00011443191,-0.0042264718,0.0
0.0097519355,0.082684875,0.021778258,-0.005088657,0.02343392,0.040508565,0.031054951,-0.060167253,0.016156066,0.0014863715,-0.16525875,0.00073084934,0.017049193,-0.24609572,0.025091523,0.1635363,0.018465888,-0.403273,0.20198382,0.19702438,-0.036576554,-0.031215437,-0.19688256,-0.072188295,0.19654775,-0.12353603,0.39988664,-0.31463063,0.2592938,-0.07896326,-0.21573901,-0.028385028,0.0025354312,-0.16841185,0.042651843,-0.012425031,-0.34916267,9.501921e-05,-0.0040660794,0.0
0.022710605,0.00787457,0.07759925,0.0076488405,-0.017339762,-0.04912627,0.034946416,-0.0880571,0.0056145806,0.0035296304,-0.19920178,-0.00030466187,-0.20699741,0.19461079,-0.0016302936,0.10792315,-0.01734389,-0.24631785,0.56974524,-0.015721506,0.06527343,0.0048187478,0.1511787,0.031207517,0.2597029,-0.08991763,-0.21394448,0.19028202,2.3328075,-0.0020233227,-0.05915428,-0.06100156,0.0019304906,-0.059239075,-0.4340535,-0.099810705,0.0085215885,0.00025415904,-0.0049402914,0.0
-0.050585408,0.025034955,0.0052928105,0.011575401,0.024434138,-0.071432434,0.02692395,0.084530964,0.009213842,0.0013877061,0.22241774,0.0019899704,-0.03811521,-0.2880275,0.017724719,0.093237445,-0.014830875,-0.2670122,-0.34442407,-0.12757552,-0.2256261,-0.022886232,-0.06571946,-0.0030331223,-0.16864215,-0.09832004,0.3455134,-0.27652413,-1.3282815,-0.012849858,-0.26240993,-0.029500058,0.004057791,-0.075545296,0.03371415,0.11841951,-0.19654393,0.00025415904,-0.0034420455,0.0
-0.08324158,-0.019836323,0.044120543,0.013898414,0.013564796,0.02479297,-0.23417412,-0.026184706,0.006503873,0.002162844,0.18923375,0.0022858668,-0.12369048,-0.31705874,0.022044834,0.018096436,-0.007071299,0.18819274,-0.6870759,-0.08719976,-0.36534083,0.011741497,-0.10833303,-0.10226918,-0.12201726,-0.09987607,0.006842346,-0.064427175,-1.2424306,-0.16817734,-0.24994715,0.053123936,0.0014338944,-0.06311462,0.047498707,-0.068362094,-0.4958013,0.00011443191,-0.0034959167,0.0
-0.13835257,0.004844901,0.0013244702,0.008338741,0.00085959444,-0.07026287,-0.014598629,-0.10802621,0.0070804916,0.0028739297,-0.17336226,0.0004606469,0.108355686,-0.3357938,0.025597747,0.18291532,0.071698375,-0.42626104,0.16366893,-0.0054951617,-0.17886004,-0.00068522815,-0.1108273,-0.0038171276,0.06144368,-0.114753,-0.30477282,0.04593211,-1.1557589,-0.030899584,-0.26075074,0.029777296,0.004115222,-0.09421382,0.061182227,0.103519216,-0.23286246,0.00011443191,-0.0032876362,0.0
0.029931322,-0.068800434,-0.011546403,0.009015129,0.0678158,-0.02593733,-0.1332517,-0.11938832,0.0060592615,0.0017402099,-0.14606315,0.0006759215,-0.12720573,0.01233587,0.0063842703,0.03546277,0.10634875,-0.25824422,-0.5330765,0.12911166,-0.16050422,-0.017618252,-0.17687115,-0.010508076,-0.37949428,-0.1085485,0.0025918207,-0.22236961,-1.1158583,-0.107844435,-0.08781339,0.067934304,0.0022825415,-0.1913157,-1.1500484,-0.09327325,-0.06982318,5.815976e-05,-0.003021757,0.0
0.009509922,0.008462227,0.083646655,0.008000775,0.0058913575,-0.034729198,0.053521864,0.23247045,-0.092058316,0.0024340504,0.16303742,-0.026030285,0.014083166,-0.3364509,0.010718988,-0.0026640182,-0.024225814,0.12634508,-0.64984804,-0.37068397,-0.06060087,-0.09944488,-0.08062049,-0.039702054,0.31495443,-0.104953125,0.0061840243,-0.6956346,-1.1524438,-0.06424902,-0.078667685,-0.029326221,0.00012654628,-0.05772743,0.14267981,-0.12244196,-0.18233365,0.00025415904,-0.0035291659,0.0
0.032716874,0.0040892716,0.066285744,0.0064036227,0.037422538,0.04723612,0.044130884,-0.055949412,-0.009422539,0.0005132166,-0.20046984,0.0009471813,0.016581986,0.083193794,0.0064499932,-0.16912754,0.03095877,0.11572182,-0.3723647,0.20115346,-0.42855972,0.0033633881,-0.18237908,-0.07606067,0.28475475,0.5705102,0.298073,-0.34995276,-1.2704146,-0.06459106,-0.0527404,-0.057476513,0.0006494062,-0.08036638,-1.1246129,0.24489553,-0.07709848,0.00011443191,-0.002437514,0.0
-0.042038668,-0.011349906,0.03726207,0.008219981,0.0685116,0.011415651,-0.06559611,0.06244228,0.0034159797,0.0015381951,-0.13555145,0.0005601094,-0.11275396,-0.55325437,0.021362657,0.01801508,-0.028418377,0.11754385,-0.5852805,-0.039799917,2.7783883,-0.01194489,-0.022301804,-0.03083359,-0.58348393,-0.0653186,-0.13344054,0.068367,-0.61069715,0.2066418,-0.20379585,0.06269981,0.0011552466,-0.034442373,0.9042333,0.33317733,-0.13434629,0.00011443191,-0.0020383648,0.0
-0.057863627,0.020930542,0.01938454,0.008585879,-0.009797147,0.03360308,0.026843201,-0.11667923,0.009017385,0.002958274,-0.19210653,0.00055777124,-0.068346255,1.4870622,-0.042428795,0.047684427,0.087011434,-0.24168661,-0.47044185,-0.17301826,-0.0015446312,-0.008836589,-0.05413195,0.01206802,-0.41739622,-0.09378025,0.2335347,-0.6691188,-0.855598,-0.069946036,0.40439382,-0.03333191,0.0011366298,-0.05950469,-0.551231,-0.10072309,0.1411539,0.00011443191,-0.0029337609,0.0
0.015668657,0.006193667,0.021563325,0.0063581727,0.025672717,0.060037047,0.043004848,0.12851256,0.0125495335,0.0017950839,-0.2139544,0.00036868485,0.020089904,1.3205813,-0.06454014,0.054404918,-0.034144077,0.1216511,0.44844005,-0.2446984,-0.16550611,-0.020384103,-0.059754856,-0.012141596,0.29001063,-0.10921547,0.30257878,-0.088305935,-1.0624397,-0.0016342113,0.3755739,-0.059313003,0.0017642892,-0.073145695,-0.63080895,0.060968757,0.30269304,0.00025415904,-0.002660005,0.0
0.01701084,0.010088088,0.021495413,0.008387516,0.0526388,-0.036434412,0.010360659,0.24140288,-0.00017662521,0.0022911774,-0.10647107,-0.00039654947,0.09851821,-0.36637524,0.018337732,0.17566718,0.06428439,-0.32450765,-0.6058131,-0.38853353,0.08789181,-0.023210665,0.13053204,0.00276631,-0.36095437,-0.09874955,0.008819437,-0.025687298,-1.1573747,-0.026650842,-0.06995749,0.049228966,0.00041255087,-0.20549467,0.14646518,-0.10054229,-0.06809741,5.815976e-05,-0.0025512688,0.0
0.011595811,0.005769953,0.00045833335,0.014784484,-0.017915096,0.026452798,0.024532532,-0.11663606,0.009095977,0.0026473554,0.17242081,0.0004090576,-0.16596341,-0.26544186,0.027616441,-0.4211997,0.19721565,0.16129284,-0.70365924,-0.02966841,-0.039522804,-0.0143202,0.14962249,-0.014670756,-0.33953643,-0.10075538,-0.3951062,-0.7414579,1.1682136,0.011412807,-0.22772759,-0.048747044,0.0016733843,-0.03845019,0.07524954,-0.1793432,-0.4449266,0.00011443191,-0.004799104,0.0
0.03375112,0.010563489,-0.10824562,-0.019564666,0.012684671,-0.092569314,-0.10223199,-0.15168922,0.0019112662,0.0018515593,0.21191224,0.0004929675,0.016603474,0.08674903,-0.10069709,0.058433633,-0.03431442,0.14581671,0.6336151,-0.34273955,-0.42577547,0.07125091,0.08511643,-0.044616185,-0.10730304,-0.110150166,0.14325725,0.65300506,-1.2888578,-0.016488625,-0.028703464,0.09367628,-0.19632104,-0.07071876,-0.9191012,0.21107554,0.3366458,0.00028338123,-0.0034783282,0.0
-0.01995581,0.06422818,0.09924249,-0.00038598126,0.03806052,0.04603264,0.033956368,0.13775016,0.012592125,0.0020590723,-0.22728767,0.0009861004,0.022108158,-0.22711591,0.025372926,0.037380245,-0.048781667,0.17230275,0.5635721,0.20916085,0.03440296,0.037939597,-0.1471591,-0.0036438485,0.38849974,-0.112099655,0.13784581,0.18297559,0.9051797,-0.061284915,-0.029310351,-0.02922056,0.0021598306,-0.053784415,0.2971041,-0.092666164,-0.18875319,0.00025415904,-0.0049375207,0.0
0.012499411,-0.052616913,-0.17717054,0.009259895,0.024033,0.048468422,0.019438265,0.12780258,0.014188571,0.0030653556,0.2477572,0.0020420682,-0.09014199,0.9413037,-0.05199545,-0.46038416,0.19949198,0.10281992,0.5964914,0.14624551,-0.26176393,0.0432833,0.09673174,0.014867213,0.2755974,-0.07322184,0.00050791854,0.15010545,1.7856935,-0.019247007,0.3323001,-0.046952773,0.0011257925,-0.062724516,-0.65013415,-0.049473524,0.37145635,0.00011443191,-0.004316286,0.0
-0.0767302,0.014881076,0.009283673,0.0007911881,-0.09595257,-0.022181423,0.0076325904,0.4693181,0.034418337,0.0017717057,-0.08122895,0.00043320286,0.031531494,1.3177216,-0.03345867,0.15534095,0.04642123,-0.34111595,-0.6215175,-0.23451422,-0.41187257,0.018273024,-0.027192608,0.0074720783,0.5232885,0.38267222,-0.34493652,0.6578387,-0.9223518,0.008788557,0.40388256,-0.05993296,-0.00021691903,-0.11791567,-0.7365108,-0.08442369,0.2597705,0.000102727914,-0.005899839,0.0
0.019774178,0.009504827,-0.1219985,0.0077521093,0.049061943,0.037779123,0.022473179,-0.08864766,0.0076207547,0.0016271244,-0.1919559,0.0005066933,0.02807191,0.039067026,-0.07147956,0.16665116,0.05103393,-0.3674795,0.53676224,0.17068747,-0.32937416,-0.02221844,-0.14271958,-0.00089289556,-0.11382958,-0.12267182,-0.36114416,-0.16459686,0.30703738,-0.051732305,0.031668566,-0.032128777,0.0028235824,-0.06458672,-0.9868388,-0.09542202,0.023453474,0.00025415904,-0.0032888793,0.0
0.030133942,0.0079588415,0.020301858,0.01376757,-0.12941971,-0.048957497,0.023947427,0.22115767,0.022561077,0.0013838138,0.1529188,0.0023336634,0.00020028697,-0.540926,0.022745572,0.17757177,0.02567068,-0.3306833,-0.7066949,0.14247845,-0.15638493,-0.02093935,-0.20810695,-0.06145897,-0.13012756,-0.11622062,0.2513075,-0.7594506,-1.3974537,-0.17913492,0.13488887,-0.03159373,0.0011750377,-0.083419465,1.0146265,-0.015761651,-0.27000344,0.00011443191,-0.003046643,0.0
0.026176073,0.088125296,0.019507539,0.0034264543,0.004885579,0.050251406,0.04860755,-0.063152686,0.0034803208,0.0003759114,0.15732309,-0.006027839,0.0022571478,-0.20608164,0.023203053,0.17504749,0.058312576,-0.38047805,0.7279658,-0.06738819,-0.22692247,-0.0037366464,-0.054842457,-0.03533997,0.6784649,0.65302765,0.44798836,0.34263724,-1.2451382,-0.043843165,-0.233066,-0.015466275,0.0020334364,-0.10586117,0.11859658,0.20661409,-0.2926554,0.000102727914,0.06584505,0.0
-0.09784567,0.011234083,-0.00206958,0.015349951,0.0036012037,0.053876866,0.022550393,-0.08899718,0.009987078,0.0027757194,0.29972088,0.0017909566,0.033811115,-0.31454393,0.024542814,-0.23161703,0.02645692,0.14064243,-0.27196622,-0.29717964,-0.3578646,0.0399789,-0.0588427,0.02432206,-0.32901204,-0.09757099,0.104984894,-0.70186883,-1.2569678,-0.0061423294,-0.25429305,0.011783806,0.00113975,-0.04740519,0.07651686,-0.027917566,-0.15459107,0.00025415904,-0.0030099037,0.0
0.038266286,0.04515074,0.0018192526,-0.0056046024,-0.22658722,-0.07064555,0.052065276,-0.10374625,0.00662102,0.0027993491,-0.2015414,0.00034131526,0.106458664,-0.25156155,0.028317533,-0.42041424,0.18128745,0.11107644,0.51469505,0.17797849,-0.15298118,0.06591642,0.0045088204,-0.0065943454,-0.20922498,-0.117422804,-0.3388769,-0.2440662,-0.069159,-0.024228975,-0.2330238,-0.029794266,0.0036865897,-0.050402313,0.24073078,-0.09200737,-0.2591568,0.00025415904,-0.005164333,0.0
-0.083851546,-0.00044281856,-0.013033498,-0.01814391,0.030697713,0.045481224,-0.14906582,-0.11124483,0.005026138,0.0019163161,0.1804794,0.00061365677,0.0094931545,-0.012835242,0.029340437,0.19063443,0.043974485,-0.45769396,0.021034079,0.10913291,0.010159167,0.013331804,-0.13071972,-0.0050140982,0.015101811,-0.12219495,-0.8906965,-0.63051194,-1.0077871,-0.14976045,-0.1686808,0.11272685,0.0025268202,-0.07974654,-1.0613909,-0.2393655,-0.20629348,0.00025415904,-0.007920073,0.0
0.015002568,-0.13107194,0.03231257,0.0076821353,-0.009482579,-0.040318422,0.04004006,0.37048015,0.020778216,0.0017993421,-0.1762666,0.0013393809,0.018414369,0.06659658,0.008811626,0.08942064,-0.022682969,-0.21423937,0.41149977,-0.1448838,-0.077871345,-0.10893777,-0.057238694,-0.0037486209,-0.22515272,-0.11107938,0.2604924,0.7791516,-1.229494,-0.029888164,-0.056759905,-0.060339708,0.0014142939,-0.11376842,-1.1562133,-0.055010177,-0.021640489,7.233865e-05,-0.0033446457,0.0
0.051768776,0.058536332,0.08244583,-0.0044861706,0.039199833,-0.015098,0.02595625,-0.071883194,0.011482815,0.0022851555,-0.14024457,-0.000424541,-0.13126068,-0.5461769,0.025287224,0.09928677,-0.014490019,-0.23449583,-0.6002769,-0.1722192,-0.07886745,-0.0014872182,0.14717917,-0.017212268,0.14567846,-0.09977646,0.16489963,-0.7810254,0.15387215,0.015771054,-0.18035993,0.036282193,0.0030503846,-0.16021724,1.0206171,-0.11976433,-0.2070001,9.501921e-05,-0.004672213,0.0
